date,set,index,item-name,category,amazon-link,amazon-price,amazon-discounted-price,amazon-rating,amazon-total-ratings
09_10_2022,PM,53,Samsung 345L 3 Star Inverter Frost Free Double Door Refrigerator,Refrigerators,https://www.amazon.in/Samsung-Refrigerator-RT37T4513S8-HL-Convertible/dp/B08345Q835/ref=sr_1_3?keywords=Samsung+345L+3+Star+Inverter+Frost+Free+Double+Door+Refrigerator&qid=1665328407&qu=eyJxc2MiOiIxLjgzIiwicXNhIjoiMC40OSIsInFzcCI6IjAuMDAifQ%3D%3D&sr=8-3,"44,990","35,990",4.3,"2,248"
09_10_2022,PM,54,"Samsung 198 L 4 Star Inverter Direct-Cool Single Door Refrigerator (RR21T2H2XCR/HL, Camellia Purple, Base Stand with Drawer)",Refrigerators,https://www.amazon.in/Samsung-Direct-Cool-Refrigerator-RR21T2H2XCR-HL/dp/B08446154L/ref=sr_1_4?keywords=Samsung+198+L+4+Star+Inverter+Direct-Cool+Single+Door+Refrigerator+%28RR21T2H2XCR%2FHL%2C+Camellia+Purple%2C+Base+Stand+with+Drawer%29&qid=1665328411&qu=eyJxc2MiOiIwLjUzIiwicXNhIjoiMC4xMSIsInFzcCI6IjAuMDAifQ%3D%3D&sr=8-4,"19,990","16,490",4.3,"4,187"
09_10_2022,PM,55,"LG 190 L 4 Star Inverter Direct-Cool Single Door Refrigerator (GL-D201ASCY, Scarlet Charm, Base stand with Drawer)",Refrigerators,https://www.amazon.in/LG-Inverter-Direct-Cool-Refrigerator-GL-D201ASCY/dp/B084YC1FHT/ref=sr_1_3?keywords=LG+190+L+4+Star+Inverter+Direct-Cool+Single+Door+Refrigerator+%28GL-D201ASCY%2C+Scarlet+Charm%2C+Base+stand+with+Drawer%29&qid=1665328415&qu=eyJxc2MiOiIxLjU5IiwicXNhIjoiMC43OCIsInFzcCI6IjAuOTIifQ%3D%3D&sr=8-3,"23,899","15,990",4.3,"4,669"
09_10_2022,PM,56,"Whirlpool 245 L 3 Star Frost-Free Inverter Double Door Refrigerator (NEO DF258 ROY GERMAN STEEL (3S)-N, German Steel)",Refrigerators,https://www.amazon.in/Whirlpool-Frost-Free-Inverter-Double-Refrigerator/dp/B0B3RKZF3C/ref=sr_1_3?keywords=Whirlpool+245+L+3+Star+Frost-Free+Inverter+Double+Door+Refrigerator+%28NEO+DF258+ROY+GERMAN+STEEL+%283S%29-N%2C+German+Steel%29&qid=1665328419&qu=eyJxc2MiOiIxLjE0IiwicXNhIjoiMC4wMCIsInFzcCI6IjAuMDAifQ%3D%3D&sr=8-3,"29,450","23,490",4.2,829
09_10_2022,PM,57,"Samsung 6.5 kg Fully-Automatic Top Loading Washing Machine (WA65A4002VS/TL, Imperial Silver, Diamond Drum)",Washing Machines,https://www.amazon.in/Samsung-Fully-Automatic-WA65A4002VS-TL-Technology/dp/B08GY3PZQF/ref=sr_1_3?keywords=Samsung+6.5+kg+Fully-Automatic+Top+Loading+Washing+Machine+%28WA65A4002VS%2FTL%2C+Imperial+Silver%2C+Diamond+Drum%29&qid=1665328423&qu=eyJxc2MiOiIwLjg5IiwicXNhIjoiMC4zMyIsInFzcCI6IjAuNTQifQ%3D%3D&sr=8-3,"16,800","13,990",4.4,"25,827"
09_10_2022,PM,59,"LG 7 Kg 5 Star Inverter Touch Control Fully-Automatic Front Load Washing Machine with Heater (FHM1207SDL, Silver, 6 Motion Direct Drive)",Washing Machines,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_aps_sr_pg1_1?ie=UTF8&adId=A0485199ANHGP9ZIUQG0&url=%2FLG-Inverter-Control-Fully-Automatic-FHM1207SDL%2Fdp%2FB09LM39YR9%2Fref%3Dsr_1_1_sspa%3Fkeywords%3DLG%2B7%2BKg%2B5%2BStar%2BInverter%2BTouch%2BControl%2BFully-Automatic%2BFront%2BLoad%2BWashing%2BMachine%2Bwith%2BHeater%2B%2528FHM1207SDL%252C%2BSilver%252C%2B6%2BMotion%2BDirect%2BDrive%2529%26qid%3D1665328431%26qu%3DeyJxc2MiOiIwLjAwIiwicXNhIjoiMC4wMCIsInFzcCI6IjAuMDAifQ%253D%253D%26sr%3D8-1-spons%26psc%3D1&qualifier=1665328431&id=4348408742773813&widgetName=sp_atf,"46,990","28,990",4.4,"1,785"
09_10_2022,PM,60,"Whirlpool 6.5 Kg 5 Star Royal Fully-Automatic Top Loading Washing Machine (WHITEMAGIC ROYAL 6.5 GENX, Grey, Hard Water Wash)",Washing Machines,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_aps_sr_pg1_1?ie=UTF8&adId=A10190903FXICCVFGXDZN&url=%2FWhirlpool-6-5-Fully-Automatic-WHITEMAGIC-ROYAL%2Fdp%2FB08QNZTQ96%2Fref%3Dsr_1_1_sspa%3Fkeywords%3DWhirlpool%2B6.5%2BKg%2B5%2BStar%2BRoyal%2BFully-Automatic%2BTop%2BLoading%2BWashing%2BMachine%2B%2528WHITEMAGIC%2BROYAL%2B6.5%2BGENX%252C%2BGrey%252C%2BHard%2BWater%2BWash%2529%26qid%3D1665328435%26qu%3DeyJxc2MiOiIwLjkyIiwicXNhIjoiMC44NSIsInFzcCI6IjAuMDAifQ%253D%253D%26sr%3D8-1-spons%26psc%3D1&qualifier=1665328435&id=2718896311224958&widgetName=sp_atf,"18,800","14,990",4.3,"2,399"
09_10_2022,PM,61,"Whirlpool 7.5 Kg 5 Star Royal Plus Fully-Automatic Top Loading Washing Machine (WHITEMAGIC ROYAL PLUS 7.5, Grey, Hard Water Wash)",Washing Machines,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_aps_sr_pg1_1?ie=UTF8&adId=A1018934300JQGSKIOGW9&url=%2FWhirlpool-7-5-Fully-Automatic-ROYAL-PLUS%2Fdp%2FB082FJ9RS7%2Fref%3Dsr_1_1_sspa%3Fkeywords%3DWhirlpool%2B7.5%2BKg%2B5%2BStar%2BRoyal%2BPlus%2BFully-Automatic%2BTop%2BLoading%2BWashing%2BMachine%2B%2528WHITEMAGIC%2BROYAL%2BPLUS%2B7.5%252C%2BGrey%252C%2BHard%2BWater%2BWash%2529%26qid%3D1665328439%26qu%3DeyJxc2MiOiIxLjA0IiwicXNhIjoiMC43MiIsInFzcCI6IjAuMDAifQ%253D%253D%26sr%3D8-1-spons%26psc%3D1&qualifier=1665328439&id=5189219450189362&widgetName=sp_atf,"20,300","17,990",4.3,"3,379"
09_10_2022,PM,63,"Pigeon Amaze Plus Electric Kettle (14289) with Stainless Steel Body, 1.5 litre, used for boiling Water, making tea and coffee, instant noodles, soup etc. 1500 Watt (Silver)",Kitchen & Home Appliances,https://www.amazon.in/Pigeon-Amaze-Plus-1-5-Ltr/dp/B07WMS7TWB/ref=sr_1_3?keywords=Pigeon+Amaze+Plus+Electric+Kettle+%2814289%29+with+Stainless+Steel+Body%2C+1.5+litre%2C+used+for+boiling+Water%2C+making+tea+and+coffee%2C+instant+noodles%2C+soup+etc.+1500+Watt+%28Silver%29&qid=1665328448&qu=eyJxc2MiOiIwLjQzIiwicXNhIjoiMC4xMiIsInFzcCI6IjAuMDAifQ%3D%3D&smid=AXOGFIT0PZZ7G&sr=8-3,"1,195",598,3.9,"111,697"
09_10_2022,PM,65,USHA Armor AR1100WB 1100 W Dry Iron with Black Weilburger Soleplate (Purple),Kitchen & Home Appliances,https://www.amazon.in/Armour-AR1100WB-1100-Watt-Soleplate-Purple/dp/B0883KDSXC/ref=sr_1_3?keywords=USHA+Armor+AR1100WB+1100+W+Dry+Iron+with+Black+Weilburger+Soleplate+%28Purple%29&qid=1665328452&qu=eyJxc2MiOiIwLjIzIiwicXNhIjoiMC4wMCIsInFzcCI6IjAuMDAifQ%3D%3D&sr=8-3,990,599,4.0,"13,280"
09_10_2022,PM,66,Prestige IRIS Plus 750 watt mixer grinder with Jar,Kitchen & Home Appliances,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_aps_sr_pg1_1?ie=UTF8&adId=A073835618QFZC0EYY2GA&url=%2FPrestige-IRIS-mixer-grinder-Black%2Fdp%2FB08CFJBZRK%2Fref%3Dsr_1_1_sspa%3Fkeywords%3DPrestige%2BIRIS%2BPlus%2B750%2Bwatt%2Bmixer%2Bgrinder%2Bwith%2BJar%26qid%3D1665328456%26qu%3DeyJxc2MiOiIwLjU3IiwicXNhIjoiMC43NCIsInFzcCI6IjAuMDAifQ%253D%253D%26sr%3D8-1-spons%26psc%3D1&qualifier=1665328456&id=1345849996192158&widgetName=sp_atf,"6,195","2,699",3.8,"11,664"
09_10_2022,PM,69,"Prestige Electric Kettle PKOSS - 1500watts, Steel (1.5Ltr), Black",Kitchen & Home Appliances,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_aps_sr_pg1_1?ie=UTF8&adId=A0599354MWQRXU8QF4OV&url=%2FPrestige-Electric-Kettle-PKOSS-1500watts%2Fdp%2FB01MQZ7J8K%2Fref%3Dsr_1_1_sspa%3Fkeywords%3DPrestige%2BElectric%2BKettle%2BPKOSS%2B-%2B1500watts%252C%2BSteel%2B%25281.5Ltr%2529%252C%2BBlack%26qid%3D1665328464%26qu%3DeyJxc2MiOiIwLjYzIiwicXNhIjoiMC4zNCIsInFzcCI6IjAuMzAifQ%253D%253D%26smid%3DAXOGFIT0PZZ7G%26sr%3D8-1-spons%26psc%3D1&qualifier=1665328464&id=5987219330541845&widgetName=sp_atf,"1,145",759,3.9,"60,988"
