date,set,index,item-name,category,amazon-link,amazon-price,amazon-discounted-price,amazon-rating,amazon-total-ratings
12_10_2022,PM,21,Mi 80 cm (32 inches) 5A Series HD Ready Smart Android LED TV L32M7-5AIN (Black),Televisions,https://www.amazon.in/inches-Ready-Smart-Android-L32M7-5AIN/dp/B0B6F7LX4C/ref=sr_1_1?keywords=Mi+80+cm+%2832+inches%29+5A+Series+HD+Ready+Smart+Android+LED+TV+L32M7-5AIN+%28Black%29&qid=1665598073&qu=eyJxc2MiOiIwLjI2IiwicXNhIjoiMC4xMCIsInFzcCI6IjEuMDAifQ%3D%3D&sr=8-1,"24,999","12,999",4.3,"44,011"
12_10_2022,PM,24,Samsung 80 cm (32 Inches) Wondertainment Series HD Ready LED Smart TV UA32T4340BKXXL (Glossy Black),Televisions,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4MDExNTE3MTY2NjIzMzEwOjE2NjU1OTgwODA6c3BfYXRmOjIwMDUyNjE0MTg3Mzk4OjowOjo&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&url=%2FSamsung-Inches-Wondertainment-UA32T4340BKXXL-Glossy%2Fdp%2FB09F6S8BT6%2Fref%3Dsr_1_1_sspa%3Fkeywords%3DSamsung%2B80%2Bcm%2B%252832%2BInches%2529%2BWondertainment%2BSeries%2BHD%2BReady%2BLED%2BSmart%2BTV%2BUA32T4340BKXXL%2B%2528Glossy%2BBlack%2529%26qid%3D1665598080%26qu%3DeyJxc2MiOiIwLjc2IiwicXNhIjoiMC4xMyIsInFzcCI6IjAuMDAifQ%253D%253D%26sr%3D8-1-spons%26psc%3D1,"22,900","13,499",4.3,"15,595"
12_10_2022,PM,25,Redmi 108 cm (43 inches) 4K Ultra HD Android Smart LED TV X43 | L43R7-7AIN (Black),Televisions,https://www.amazon.in/Redmi-inches-Ultra-Android-L43R7-7AIN/dp/B09RFC46VP/ref=sr_1_3?keywords=Redmi+108+cm+%2843+inches%29+4K+Ultra+HD+Android+Smart+LED+TV+X43+%7C+L43R7-7AIN+%28Black%29&qid=1665598083&qu=eyJxc2MiOiIwLjQxIiwicXNhIjoiMC4zMCIsInFzcCI6IjAuMDAifQ%3D%3D&sr=8-3,"42,999","24,999",4.2,"36,195"
12_10_2022,PM,26,Redmi 126 cm (50 inches) 4K Ultra HD Android Smart LED TV X50 | L50M6-RA (Black),Televisions,https://www.amazon.in/Redmi-inches-Ultra-Android-L50M6-RA/dp/B08Y55LPBF/ref=sr_1_3?keywords=Redmi+126+cm+%2850+inches%29+4K+Ultra+HD+Android+Smart+LED+TV+X50+%7C+L50M6-RA+%28Black%29&qid=1665598087&qu=eyJxc2MiOiIwLjM4IiwicXNhIjoiMC4yMSIsInFzcCI6IjAuMDAifQ%3D%3D&sr=8-3,"44,999","28,999",4.2,"36,195"
12_10_2022,PM,27,OnePlus 108 cm (43 inches) Y Series Full HD Smart Android LED TV 43 Y1S (Black),Televisions,https://www.amazon.in/OnePlus-inches-Smart-Android-Black/dp/B09Q5P2MT3/ref=sr_1_3?keywords=OnePlus+108+cm+%2843+inches%29+Y+Series+Full+HD+Smart+Android+LED+TV+43+Y1S+%28Black%29&qid=1665598091&qu=eyJxc2MiOiIxLjE0IiwicXNhIjoiMC40MSIsInFzcCI6IjAuMDAifQ%3D%3D&sr=8-3,"31,999","21,999",4.2,"27,822"
12_10_2022,PM,34,"boAt Stone 650 10W Bluetooth Speaker with Upto 7 Hours Playback, IPX5 and Integrated Controls (Black)",Speakers,https://www.amazon.in/Stone-650-Wireless-Bluetooth-Speaker/dp/B07NBWT3Z2/ref=sr_1_3?keywords=boAt+Stone+650+10W+Bluetooth+Speaker+with+Upto+7+Hours+Playback%2C+IPX5+and+Integrated+Controls+%28Black%29&qid=1665598101&qu=eyJxc2MiOiIwLjgxIiwicXNhIjoiMC42NCIsInFzcCI6IjAuMDAifQ%3D%3D&sr=8-3,"4,900","1,499",4.2,"38,896"
12_10_2022,PM,36,Nikon D7500 20.9MP Digital SLR Camera (Black) with AF-S DX NIKKOR 18-140mm f/3.5-5.6G ED VR Lens,DSLR Cameras,https://www.amazon.in/Nikon-20-9MP-Camera-18-140mm-3-5-5-6G/dp/B06Y5RTN1T/ref=sr_1_1?keywords=Nikon+D7500+20.9MP+Digital+SLR+Camera+%28Black%29+with+AF-S+DX+NIKKOR+18-140mm+f%2F3.5-5.6G+ED+VR+Lens&qid=1665598106&qu=eyJxc2MiOiIwLjAwIiwicXNhIjoiMC4wMCIsInFzcCI6IjAuMDAifQ%3D%3D&sr=8-1,"95,950","90,450",4.4,361
12_10_2022,PM,39,"New World Controller Charger for Xbox One,Xbox Series, Rechargeable Battery Pack for Xbox One, Xbox One X, Xbox One S, Xbox One Elite Controller,Xbox series Controller Charging Station with 2pcs 800mAh Rechargeable Battery With Charging Indicator",Gaming Consoles,https://www.amazon.in/New-World-Controller-Rechargeable-Charging/dp/B08VNS9YQL/ref=sr_1_1?keywords=New+World+Controller+Charger+for+Xbox+One%2CXbox+Series%2C+Rechargeable+Battery+Pack+for+Xbox+One%2C+Xbox+One+X%2C+Xbox+One+S%2C+Xbox+One+Elite+Controller%2CXbox+series+Controller+Charging+Station+with+2pcs+800mAh+Rechargeable+Battery+With+Charging+Indicator&qid=1665598109&sr=8-1,"1,999","1,699",4.5,68
12_10_2022,PM,42,"PowerA MOGA Mobile Gaming Game Streaming Phone Clip 2.0 for Xbox Series X/S and Xbox One Wireless Controllers, Black (Officially Licensed)",Gaming Consoles,https://www.amazon.in/PowerA-Streaming-Wireless-Controllers-Officially/dp/B08NYGD5G9/ref=sr_1_1?keywords=PowerA+MOGA+Mobile+Gaming+Game+Streaming+Phone+Clip+2.0+for+Xbox+Series+X%2FS+and+Xbox+One+Wireless+Controllers%2C+Black+%28Officially+Licensed%29&qid=1665598120&qu=eyJxc2MiOiIwLjk5IiwicXNhIjoiMC4wMCIsInFzcCI6IjAuMDAifQ%3D%3D&sr=8-1,"2,299","1,149",4.3,"1,449"
12_10_2022,PM,45,"Whirlpool 1.5 Ton 5 Star, Inverter Split AC (Copper, Convertible 4-in-1 Cooling Mode, 2022 Model, 1.5T Magicool Convert Pro 5S INV (N), White)",Air Conditioners,https://www.amazon.in/Whirlpool-Inverter-Convertible-Cooling-Magicool/dp/B09RWRDPT7/ref=sr_1_3?keywords=Whirlpool+1.5+Ton+5+Star%2C+Inverter+Split+AC+%28Copper%2C+Convertible+4-in-1+Cooling+Mode%2C+2022+Model%2C+1.5T+Magicool+Convert+Pro+5S+INV+%28N%29%2C+White%29&qid=1665598131&qu=eyJxc2MiOiIwLjM0IiwicXNhIjoiMC4xMyIsInFzcCI6IjAuMDAifQ%3D%3D&sr=8-3,"74,700","36,490",4.0,"3,464"
12_10_2022,PM,47,"Carrier 1.5 Ton 3 Star Inverter Split AC (Copper,ESTER Dxi, 4-in-1 Flexicool Inverter, 2022 Model,R32,White)",Air Conditioners,https://www.amazon.in/Carrier-Inverter-Split-Copper-Flexicool/dp/B0B67RLLJC/ref=sr_1_3?keywords=Carrier+1.5+Ton+3+Star+Inverter+Split+AC+%28Copper%2CESTER+Dxi%2C+4-in-1+Flexicool+Inverter%2C+2022+Model%2CR32%2CWhite%29&qid=1665598135&qu=eyJxc2MiOiIwLjY4IiwicXNhIjoiMC4wMCIsInFzcCI6IjAuMDAifQ%3D%3D&sr=8-3,"68,990","31,990",4.1,332
12_10_2022,PM,49,Voltas Inverter Split Air Conditioner 1.5 Ton 5 Star(VOLTAS SAC 185V DAZJ),Air Conditioners,https://www.amazon.in/Voltas-Inverter-Split-Conditioner-VOLTAS/dp/B09WDP2DLF/ref=sr_1_3?keywords=Voltas+Inverter+Split+Air+Conditioner+1.5+Ton+5+Star%28VOLTAS+SAC+185V+DAZJ%29&qid=1665598141&qu=eyJxc2MiOiIwLjQxIiwicXNhIjoiMC42MiIsInFzcCI6IjAuMDAifQ%3D%3D&sr=8-3,"73,990","35,490",3.9,695
12_10_2022,PM,50,"AmazonBasics 1.5 Ton 3 Star Inverter Split AC (White, Anti-Bacterial, Turbo Mode)",Air Conditioners,https://www.amazon.in/AmazonBasics-Star-Inverter-Split-White/dp/B08J8R76J8/ref=sr_1_3?keywords=AmazonBasics+1.5+Ton+3+Star+Inverter+Split+AC+%28White%2C+Anti-Bacterial%2C+Turbo+Mode%29&qid=1665598145&sr=8-3,"52,999","28,990",3.5,"1,023"
12_10_2022,PM,51,"Samsung 253 L 3 Star with Inverter Double Door Refrigerator (RT28A3453S8/HL, Elegant Inox)",Refrigerators,https://www.amazon.in/Samsung-Inverter-Refrigerator-RT28A3453S8-HL/dp/B08SBSL8Y2/ref=sr_1_1?keywords=Samsung+253+L+3+Star+with+Inverter+Double+Door+Refrigerator+%28RT28A3453S8%2FHL%2C+Elegant+Inox%29&qid=1665598148&qu=eyJxc2MiOiIxLjA0IiwicXNhIjoiMC42OCIsInFzcCI6IjAuMDAifQ%3D%3D&sr=8-1,"31,990","24,190",4.4,"4,581"
12_10_2022,PM,52,"Samsung 192 L 2 Star Direct Cool Single Door Refrigerator (RR19A241BGS/NL, Grey Silver)",Refrigerators,https://www.amazon.in/Samsung-Direct-Refrigerator-RR19A241BGS-NL/dp/B08SC2ZTDP/ref=sr_1_1?keywords=Samsung+192+L+2+Star+Direct+Cool+Single+Door+Refrigerator+%28RR19A241BGS%2FNL%2C+Grey+Silver%29&qid=1665598152&qu=eyJxc2MiOiIwLjkyIiwicXNhIjoiMC4yNSIsInFzcCI6IjAuMDAifQ%3D%3D&sr=8-1,"14,990","12,790",4.3,"4,811"
12_10_2022,PM,53,Samsung 345L 3 Star Inverter Frost Free Double Door Refrigerator,Refrigerators,https://www.amazon.in/Samsung-Refrigerator-RT37T4513S8-HL-Convertible/dp/B08345Q835/ref=sr_1_1?keywords=Samsung+345L+3+Star+Inverter+Frost+Free+Double+Door+Refrigerator&qid=1665598155&qu=eyJxc2MiOiIxLjgzIiwicXNhIjoiMC40OSIsInFzcCI6IjAuMDAifQ%3D%3D&sr=8-1,"44,990","35,990",4.3,"2,256"
12_10_2022,PM,54,"Samsung 198 L 4 Star Inverter Direct-Cool Single Door Refrigerator (RR21T2H2XCR/HL, Camellia Purple, Base Stand with Drawer)",Refrigerators,https://www.amazon.in/Samsung-Direct-Cool-Refrigerator-RR21T2H2XCR-HL/dp/B08446154L/ref=sr_1_1?keywords=Samsung+198+L+4+Star+Inverter+Direct-Cool+Single+Door+Refrigerator+%28RR21T2H2XCR%2FHL%2C+Camellia+Purple%2C+Base+Stand+with+Drawer%29&qid=1665598159&qu=eyJxc2MiOiIwLjUzIiwicXNhIjoiMC4xMSIsInFzcCI6IjAuMDAifQ%3D%3D&sr=8-1,"19,990","16,490",4.3,"4,207"
12_10_2022,PM,55,"LG 190 L 4 Star Inverter Direct-Cool Single Door Refrigerator (GL-D201ASCY, Scarlet Charm, Base stand with Drawer)",Refrigerators,https://www.amazon.in/LG-Inverter-Direct-Cool-Refrigerator-GL-D201ASCY/dp/B084YC1FHT/ref=sr_1_3?keywords=LG+190+L+4+Star+Inverter+Direct-Cool+Single+Door+Refrigerator+%28GL-D201ASCY%2C+Scarlet+Charm%2C+Base+stand+with+Drawer%29&qid=1665598162&qu=eyJxc2MiOiIxLjU5IiwicXNhIjoiMC43OCIsInFzcCI6IjAuOTIifQ%3D%3D&sr=8-3,"23,899","15,990",4.3,"4,685"
12_10_2022,PM,56,"Whirlpool 245 L 3 Star Frost-Free Inverter Double Door Refrigerator (NEO DF258 ROY GERMAN STEEL (3S)-N, German Steel)",Refrigerators,https://www.amazon.in/Whirlpool-Frost-Free-Inverter-Double-Refrigerator/dp/B0B3RKZF3C/ref=sr_1_1?keywords=Whirlpool+245+L+3+Star+Frost-Free+Inverter+Double+Door+Refrigerator+%28NEO+DF258+ROY+GERMAN+STEEL+%283S%29-N%2C+German+Steel%29&qid=1665598166&sr=8-1,"29,450","23,490",4.2,831
12_10_2022,PM,57,"Samsung 6.5 kg Fully-Automatic Top Loading Washing Machine (WA65A4002VS/TL, Imperial Silver, Diamond Drum)",Washing Machines,https://www.amazon.in/Samsung-Fully-Automatic-WA65A4002VS-TL-Technology/dp/B08GY3PZQF/ref=sr_1_3?keywords=Samsung+6.5+kg+Fully-Automatic+Top+Loading+Washing+Machine+%28WA65A4002VS%2FTL%2C+Imperial+Silver%2C+Diamond+Drum%29&qid=1665598169&qu=eyJxc2MiOiIwLjg5IiwicXNhIjoiMC4zMyIsInFzcCI6IjAuNTQifQ%3D%3D&sr=8-3,"16,800","13,990",4.4,"25,883"
12_10_2022,PM,59,"LG 7 Kg 5 Star Inverter Touch Control Fully-Automatic Front Load Washing Machine with Heater (FHM1207SDL, Silver, 6 Motion Direct Drive)",Washing Machines,https://www.amazon.in/LG-Inverter-Control-Fully-Automatic-FHM1207SDL/dp/B09LM39YR9/ref=sr_1_3?keywords=LG+7+Kg+5+Star+Inverter+Touch+Control+Fully-Automatic+Front+Load+Washing+Machine+with+Heater+%28FHM1207SDL%2C+Silver%2C+6+Motion+Direct+Drive%29&qid=1665598177&qu=eyJxc2MiOiIwLjAwIiwicXNhIjoiMC4wMCIsInFzcCI6IjAuMDAifQ%3D%3D&sr=8-3,"46,990","28,990",4.4,"1,804"
12_10_2022,PM,60,"Whirlpool 6.5 Kg 5 Star Royal Fully-Automatic Top Loading Washing Machine (WHITEMAGIC ROYAL 6.5 GENX, Grey, Hard Water Wash)",Washing Machines,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3OTIyNzIxMDA3NjA0MDc5OjE2NjU1OTgxODE6c3BfYXRmOjIwMDQ2OTEwMzI2Nzk4OjowOjo&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&url=%2FWhirlpool-6-5-Fully-Automatic-WHITEMAGIC-ROYAL%2Fdp%2FB08QNZTQ96%2Fref%3Dsr_1_1_sspa%3Fkeywords%3DWhirlpool%2B6.5%2BKg%2B5%2BStar%2BRoyal%2BFully-Automatic%2BTop%2BLoading%2BWashing%2BMachine%2B%2528WHITEMAGIC%2BROYAL%2B6.5%2BGENX%252C%2BGrey%252C%2BHard%2BWater%2BWash%2529%26qid%3D1665598181%26qu%3DeyJxc2MiOiIwLjkyIiwicXNhIjoiMC44NSIsInFzcCI6IjAuMDAifQ%253D%253D%26sr%3D8-1-spons%26psc%3D1,"18,800","14,240",4.3,"2,407"
12_10_2022,PM,61,"Whirlpool 7.5 Kg 5 Star Royal Plus Fully-Automatic Top Loading Washing Machine (WHITEMAGIC ROYAL PLUS 7.5, Grey, Hard Water Wash)",Washing Machines,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4OTIzOTg2MzQ4NTA4NDQzOjE2NjU1OTgxODU6c3BfYXRmOjIwMDQ2OTEwMzI2ODk4OjowOjo&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&url=%2FWhirlpool-7-5-Fully-Automatic-ROYAL-PLUS%2Fdp%2FB082FJ9RS7%2Fref%3Dsr_1_1_sspa%3Fkeywords%3DWhirlpool%2B7.5%2BKg%2B5%2BStar%2BRoyal%2BPlus%2BFully-Automatic%2BTop%2BLoading%2BWashing%2BMachine%2B%2528WHITEMAGIC%2BROYAL%2BPLUS%2B7.5%252C%2BGrey%252C%2BHard%2BWater%2BWash%2529%26qid%3D1665598185%26qu%3DeyJxc2MiOiIxLjA0IiwicXNhIjoiMC43MiIsInFzcCI6IjAuMDAifQ%253D%253D%26sr%3D8-1-spons%26psc%3D1,"20,300","16,690",4.3,"3,388"
12_10_2022,PM,62,"Bosch 7 kg 5 Star Inverter Touch Control Fully Automatic Front Loading Washing Machine with In - built Heater (WAJ2416SIN, Silver)",Washing Machines,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxNDk1ODI1MDUwODIxOTE1OjE2NjU1OTgxODk6c3BfYXRmOjIwMDY3OTQzOTc2MDk4OjowOjo&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&url=%2FBosch-Inverter-Control-Automatic-Loading%2Fdp%2FB08SR372S7%2Fref%3Dsr_1_1_sspa%3Fkeywords%3DBosch%2B7%2Bkg%2B5%2BStar%2BInverter%2BTouch%2BControl%2BFully%2BAutomatic%2BFront%2BLoading%2BWashing%2BMachine%2Bwith%2BIn%2B-%2Bbuilt%2BHeater%2B%2528WAJ2416SIN%252C%2BSilver%2529%26qid%3D1665598189%26qu%3DeyJxc2MiOiIxLjAxIiwicXNhIjoiMC4zOCIsInFzcCI6IjEuMDAifQ%253D%253D%26sr%3D8-1-spons%26psc%3D1,"48,590","31,490",4.5,"2,047"
12_10_2022,PM,63,"Pigeon Amaze Plus Electric Kettle (14289) with Stainless Steel Body, 1.5 litre, used for boiling Water, making tea and coffee, instant noodles, soup etc. 1500 Watt (Silver)",Kitchen & Home Appliances,https://www.amazon.in/Pigeon-Amaze-Plus-1-5-Ltr/dp/B07WMS7TWB/ref=sr_1_3?keywords=Pigeon+Amaze+Plus+Electric+Kettle+%2814289%29+with+Stainless+Steel+Body%2C+1.5+litre%2C+used+for+boiling+Water%2C+making+tea+and+coffee%2C+instant+noodles%2C+soup+etc.+1500+Watt+%28Silver%29&qid=1665598193&qu=eyJxc2MiOiIwLjQzIiwicXNhIjoiMC4xMiIsInFzcCI6IjAuMDAifQ%3D%3D&sr=8-3,"1,195",599,3.9,"111,909"
12_10_2022,PM,65,USHA Armor AR1100WB 1100 W Dry Iron with Black Weilburger Soleplate (Purple),Kitchen & Home Appliances,https://www.amazon.in/Armour-AR1100WB-1100-Watt-Soleplate-Purple/dp/B0883KDSXC/ref=sr_1_2?keywords=USHA+Armor+AR1100WB+1100+W+Dry+Iron+with+Black+Weilburger+Soleplate+%28Purple%29&qid=1665598197&qu=eyJxc2MiOiIwLjIzIiwicXNhIjoiMC4wMCIsInFzcCI6IjAuMDAifQ%3D%3D&sr=8-2,990,599,4.0,"13,333"
12_10_2022,PM,66,Prestige IRIS Plus 750 watt mixer grinder with Jar,Kitchen & Home Appliances,https://www.amazon.in/Prestige-IRIS-mixer-grinder-Black/dp/B08CFJBZRK/ref=sr_1_3?keywords=Prestige+IRIS+Plus+750+watt+mixer+grinder+with+Jar&qid=1665598200&qu=eyJxc2MiOiIwLjU3IiwicXNhIjoiMC43NCIsInFzcCI6IjAuMDAifQ%3D%3D&sr=8-3,"6,195","2,899",3.8,"11,711"
12_10_2022,PM,68,"Lifelong LLMG23 Power Pro 500-Watt Mixer Grinder with 3 Jars (Liquidizing, Wet Grinding and Chutney Jar), Stainless Steel blades, 1 Year Warranty (Black)",Kitchen & Home Appliances,https://www.amazon.in/Lifelong-LLMG23-500-Watt-Liquidizing-Stainless/dp/B09X5C9VLK/ref=sr_1_3?keywords=Lifelong+LLMG23+Power+Pro+500-Watt+Mixer+Grinder+with+3+Jars+%28Liquidizing%2C+Wet+Grinding+and+Chutney+Jar%29%2C+Stainless+Steel+blades%2C+1+Year+Warranty+%28Black%29&qid=1665598204&qu=eyJxc2MiOiIwLjAwIiwicXNhIjoiMC4wMCIsInFzcCI6IjAuMDAifQ%3D%3D&sr=8-3,"3,500","1,199",3.8,"40,006"
12_10_2022,PM,69,"Prestige Electric Kettle PKOSS - 1500watts, Steel (1.5Ltr), Black",Kitchen & Home Appliances,https://www.amazon.in/Prestige-Electric-Kettle-PKOSS-1500watts/dp/B01MQZ7J8K/ref=sr_1_3?keywords=Prestige+Electric+Kettle+PKOSS+-+1500watts%2C+Steel+%281.5Ltr%29%2C+Black&qid=1665598207&qu=eyJxc2MiOiIwLjYzIiwicXNhIjoiMC4zNCIsInFzcCI6IjAuMzAifQ%3D%3D&smid=AXOGFIT0PZZ7G&sr=8-3,"1,445",735,3.9,"61,040"
